"Reference.area","TIME_PERIOD","Income threshold_1","Income threshold_10","Income threshold_11","Income threshold_12","Income threshold_13","Income threshold_14","Income threshold_15","Income threshold_16","Income threshold_17","Income threshold_18","Income threshold_19","Income threshold_2","Income threshold_20","Income threshold_21","Income threshold_22","Income threshold_3","Income threshold_4","Income threshold_5","Income threshold_6","Income threshold_7","Income threshold_8","Income threshold_9","Marginal rate_1","Marginal rate_10","Marginal rate_11","Marginal rate_12","Marginal rate_13","Marginal rate_14","Marginal rate_15","Marginal rate_16","Marginal rate_17","Marginal rate_18","Marginal rate_19","Marginal rate_2","Marginal rate_20","Marginal rate_21","Marginal rate_22","Marginal rate_23","Marginal rate_3","Marginal rate_4","Marginal rate_5","Marginal rate_6","Marginal rate_7","Marginal rate_8","Marginal rate_9"
"Czechia",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2021,1701168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2022,1867728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2023,1935552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2024,2110416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2000,164300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA
"Denmark",2001,177900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,NA,NA,NA,NA,27.25,NA,NA,NA,NA,NA,NA
"Denmark",2002,191200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA
"Denmark",2003,198000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA
"Denmark",2004,254000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA
"Denmark",2005,259500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,NA,NA,NA,NA,26.48,NA,NA,NA,NA,NA,NA
"Denmark",2006,265500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,NA,NA,NA,NA,26.48,NA,NA,NA,NA,NA,NA
"Denmark",2007,272600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,NA,NA,NA,NA,26.48,NA,NA,NA,NA,NA,NA
"Denmark",2008,279800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,NA,NA,NA,NA,26.48,NA,NA,NA,NA,NA,NA
"Denmark",2009,347200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2010,389900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2011,389900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2012,389900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2013,421000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2014,449100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2015,459200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2016,467300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2017,479600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2018,498900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2019,513400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2020,531000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2021,544800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2022,552500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2023,568900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",2024,588900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",2000,8005.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10696.8,NA,NA,NA,13623.2,19005.2,29937.5,52979.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,15,19,25,31,37.5,NA,NA
"Finland",2001,11100.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14296,NA,NA,NA,19678,30946.6,54661.1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,18,24,30,37,NA,NA,NA
"Finland",2002,11500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14300,NA,NA,NA,19700,30900,54700,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,17,23,29,36,NA,NA,NA
"Finland",2003,11600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,NA,NA,NA,20000,31200,55200,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,16,22,28,35,NA,NA,NA
"Finland",2004,11700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14500,NA,NA,NA,20200,31500,55800,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,15,21,27,34,NA,NA,NA
"Finland",2005,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15400,NA,NA,NA,20500,32100,56900,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,15,20.5,26.5,33.5,NA,NA,NA
"Finland",2006,12200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,NA,NA,NA,20000,32800,58200,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,14,19.5,25,32.5,NA,NA,NA
"Finland",2007,12400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400,NA,NA,NA,33400,60800,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,19.5,24,32,NA,NA,NA,NA
"Finland",2008,12600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20800,NA,NA,NA,34000,62000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,19,23.5,31.5,NA,NA,NA,NA
"Finland",2009,13100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21700,NA,NA,NA,35300,64500,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,22,30.5,NA,NA,NA,NA
"Finland",2010,15200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22600,NA,NA,NA,36800,66400,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,30,NA,NA,NA,NA
"Finland",2011,15600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200,NA,NA,NA,37800,68200,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,30,NA,NA,NA,NA
"Finland",2012,16100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23900,NA,NA,NA,39100,70300,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,29.75,NA,NA,NA,NA
"Finland",2013,16100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23900,NA,NA,NA,39100,70300,1e+05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,29.75,31.75,NA,NA,NA
"Finland",2014,16300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24300,NA,NA,NA,39700,71400,1e+05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,29.75,31.75,NA,NA,NA
"Finland",2015,16500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24700,NA,NA,NA,40300,71400,90000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,29.75,31.75,NA,NA,NA
"Finland",2016,16700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,40800,72300,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,17.5,21.5,31.75,NA,NA,NA,NA
"Finland",2017,16900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300,NA,NA,NA,41200,73100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,17.5,21.5,31.5,NA,NA,NA,NA
"Finland",2018,17200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25700,NA,NA,NA,42400,74200,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,17.25,21.25,31.25,NA,NA,NA,NA
"Finland",2019,17600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26400,NA,NA,NA,43500,76100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,17.25,21.25,31.25,NA,NA,NA,NA
"Finland",2020,18100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27200,NA,NA,NA,44800,78500,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,17.25,21.25,31.25,NA,NA,NA,NA
"Finland",2021,18600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27900,NA,NA,NA,45900,80500,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,17.25,21.25,31.25,NA,NA,NA,NA
"Finland",2022,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28700,NA,NA,NA,47300,82900,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,17.25,21.25,31.25,NA,NA,NA,NA
"Finland",2023,19900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29700,NA,NA,NA,49000,85800,NA,NA,NA,NA,NA,12.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,30.25,34,44,NA,NA,NA,NA
"Finland",2024,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30500,NA,NA,NA,50400,88200,150000,NA,NA,NA,NA,12.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,30.25,34,42,44,NA,NA,NA
"France",2000,4055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7976,NA,NA,NA,14039,22732,36987,45613,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,NA,NA,NA,NA,21.75,31.75,41.75,47.75,53.25,NA,NA
"France",2001,4121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104,NA,NA,NA,14264,23096,37579,46343,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,21,31,41,46.75,52.75,NA,NA
"France",2002,4191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8242,NA,NA,NA,14506,23489,38218,47131,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,NA,NA,NA,NA,19.74,29.14,38.54,43.94,49.58,NA,NA
"France",2003,4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8382,NA,NA,NA,14753,23888,38868,47932,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,19.14,28.26,37.38,42.62,48.09,NA,NA
"France",2004,4334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8524,NA,NA,NA,15004,24294,39529,48747,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,19.14,28.26,37.38,42.62,48.09,NA,NA
"France",2005,4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8677,NA,NA,NA,15274,24731,40241,49624,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,19.14,28.26,37.38,42.62,48.09,NA,NA
"France",2006,5614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11198,NA,NA,NA,24872,66679,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,14,30,40,NA,NA,NA,NA
"France",2007,5687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11344,NA,NA,NA,25195,67546,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,14,30,40,NA,NA,NA,NA
"France",2008,5852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11673,NA,NA,NA,25926,69505,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,14,30,40,NA,NA,NA,NA
"France",2009,5875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11720,NA,NA,NA,26030,69783,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,14,30,40,NA,NA,NA,NA
